,ID,Name,Position,Overall,Potential,BS,IR,PAC,SHO,PAS,DRI,DEF,PHY,Value,Wage,TotalStats
4869,211204,D. John,LB LWB,70,78,406,1,88,56,63,74,61,64,€2.2M,€12K,1861
4870,162052,D. Ousted,GK,70,70,380,1,69,71,66,69,37,68,€900K,€4K,1122
4871,241412,A. Preciado,LW ST,70,74,383,1,82,67,67,71,32,64,€2.3M,€11K,1774
4872,212229,Filipe Chaby,RW CAM CM,70,76,364,1,74,58,65,76,41,50,€2.4M,€4K,1760
4873,214021,F. Torijano,CB,70,70,331,1,62,33,48,47,70,71,€1.4M,€3K,1552
4874,156421,J. Valenzuela,CB,70,70,356,1,64,41,56,54,70,71,€550K,€11K,1701
4875,230405,Barbosaldinho,CB RB,70,70,310,1,53,29,47,39,70,72,€1.3M,€9K,1534
4876,232709,D. Batallini,LM LW,70,78,399,1,77,63,63,71,55,70,€2.6M,€7K,1766
4877,235781,Santi Comesaña,CM CDM CAM,70,76,387,1,57,69,64,65,67,65,€2.4M,€8K,1751
4878,221702,Ewandro,RM LM CAM,70,79,362,1,77,68,61,74,36,46,€2.7M,€12K,1697
4879,230150,Luís Machado,LM RM,70,71,359,1,78,65,61,75,30,50,€2.1M,€7K,1743
4881,231942,Han Chan Hee,CM CAM,70,75,392,1,69,66,69,71,48,69,€2.4M,€4K,1859
4882,235526,D. Geiger,CM,70,84,360,1,65,45,67,76,52,55,€3.9M,€13K,1682
4883,241670,F. Bradarić,CDM CM,70,74,384,1,65,53,67,65,68,66,€1.9M,€15K,1785
4884,176902,L. Figueroa,RM RB RW,70,70,402,1,75,61,69,70,56,71,€775K,€2K,1888
4885,138247,K. Stuhr-Ellegaard,GK,70,70,382,1,66,71,68,66,40,71,€425K,€2K,1128
4886,219655,F. Zampano,RB RM,70,74,385,1,77,39,62,71,66,70,€1.9M,€3K,1762
4887,157703,U. Hünemeier,CB,70,70,349,1,52,46,58,55,70,68,€1M,€7K,1692
4888,227591,A. Canelo,ST,70,72,377,1,83,69,62,72,27,64,€2.2M,€14K,1705
4889,200968,F. Ogier,CB,70,70,320,1,52,31,39,50,71,77,€1.4M,€4K,1499
4890,204040,Luiz Antônio,CDM RM CM RB,70,70,417,1,68,68,69,71,68,73,€1.5M,€16K,1974
4891,212232,J. Maclaren,ST,70,73,391,1,84,67,59,70,37,74,€2.3M,€11K,1869
4892,213512,G. Þórarinsson,LWB LM,70,71,399,1,63,63,70,71,61,71,€1.7M,€4K,1924
4893,197641,B. Leroy,GK,70,71,371,1,71,67,61,69,34,69,€1.4M,€4K,969
4894,206601,M. Sampirisi,RB CB,70,73,369,1,68,37,60,60,71,73,€1.8M,€3K,1710
4895,214025,C. Higuita,CDM CM,70,77,405,1,74,57,64,66,66,78,€2.1M,€4K,1897
4896,238857,Wilson Manafá,LB RW LW,70,75,394,1,75,57,64,72,63,63,€2M,€5K,1802
4897,245257,João Lucas,LB,70,74,372,1,77,40,62,65,68,60,€1.9M,€3K,1697
4898,189961,V. Kadlec,ST RW LW,70,72,385,1,87,69,60,69,36,64,€2.2M,€1K,1797
4899,205834,S. Lundevall,LM,70,70,376,1,75,66,65,73,39,58,€1.7M,€4K,1769
4900,219914,G. Varela,RB,70,75,371,1,77,34,56,68,69,67,€2M,€10K,1752
4901,234762,Alberto Benito,RB RWB RM,70,73,382,1,75,41,59,66,66,75,€1.8M,€6K,1785
4902,238346,H. Mendyl,LB LWB,70,83,399,1,90,43,59,72,65,70,€3M,€10K,1789
4903,212747,T. Martínez,CAM CM,70,79,356,1,70,58,67,74,38,49,€2.7M,€4K,1730
4904,222475,M. Thorsby,CM CAM,70,76,404,1,67,59,64,68,66,80,€2.4M,€5K,1901
4905,157707,B. Berisha,ST,70,70,361,1,61,66,58,67,30,79,€1.4M,€8K,1734
4906,220172,S. Janko,RB,70,74,393,1,88,49,56,66,65,69,€1.9M,€6K,1770
4907,221452,Nano,ST CAM,70,76,377,1,82,67,60,70,30,68,€2.5M,€12K,1769
4908,239116,C. Ganea,LB LM,70,73,400,1,78,62,59,66,66,69,€1.8M,€11K,1886
4909,8205,Braga,CM CAM,70,70,383,1,49,72,72,71,53,66,€750K,€5K,1858
4910,139533,A. Hutton,RB LB,70,70,389,2,67,47,62,66,69,78,€675K,€10K,1844
4911,220429,G. Campi,CB LB,70,73,366,1,54,46,59,60,69,78,€1.8M,€9K,1626
4912,173325,De las Cuevas,CM CAM RM LM,70,70,404,1,73,67,71,72,48,73,€1.3M,€6K,1925
4913,183565,A. Feick,LB,70,70,400,1,71,62,62,64,68,73,€1.3M,€7K,1901
4914,225294,Edson Farias,RM RB,70,71,405,1,82,63,61,74,66,59,€2.1M,€7K,1881
4915,238862,Lucas Possignolo,CB,70,77,319,1,58,25,44,51,69,72,€2.1M,€5K,1481
4916,190734,G. Makaridze,GK,70,70,366,1,75,67,56,72,28,68,€1.2M,€5K,1057
4917,199183,Kim Bo Kyung,CM CDM,70,70,398,1,72,62,69,67,58,70,€1.8M,€7K,1933
4918,220175,O. Kemen,CM CDM,70,79,421,1,75,64,66,72,66,78,€2.7M,€21K,1937
4919,222991,M. Saito,LM RM,70,70,357,1,81,65,64,75,22,50,€1.8M,€6K,1664
4920,161807,M. Kelemen,GK,70,70,366,1,68,68,66,68,27,69,€120K,€3K,1000
4921,230415,Lourival Dinisco,CB,70,70,355,1,62,52,53,48,71,69,€1.3M,€11K,1653
4922,233999,Jairo Farnias,GK,70,70,399,1,64,68,69,75,55,68,€1.1M,€11K,1092
4923,222224,P. Anton,CDM CM RM,70,73,376,1,59,57,66,59,65,70,€0,€0,1807
4924,203537,S. Ameobi,RM LM RW,70,71,386,1,79,68,63,75,35,66,€2.1M,€7K,1737
4925,222225,S. Popov,RB,70,70,399,1,72,61,64,63,70,69,€1.5M,€8K,1858
4926,222993,Y. Kakitani,ST LM,70,70,366,1,82,67,61,72,25,59,€1.8M,€6K,1678
4927,229137,E. Rolland,CM CDM CAM,70,70,398,1,63,63,64,69,65,74,€1.7M,€9K,1841
4928,229649,G. Suazo,LM CM LB,70,80,399,1,71,62,65,71,60,70,€2.9M,€4K,1816
4929,189713,E. Falkenburg,ST CAM LW,70,70,356,1,52,70,63,67,40,64,€1.7M,€6K,1734
4930,202002,L. Landre,CB,70,72,325,1,48,34,50,54,70,69,€1.8M,€10K,1568
4931,204050,S. Vergini,CB,70,70,340,1,38,38,61,60,71,72,€1.4M,€10K,1574
4932,215314,Carlos Gutiérrez,CB,70,71,319,1,47,38,48,43,71,72,€1.7M,€6K,1494
4933,220178,J. Bokila,ST,70,70,367,1,75,68,57,64,35,68,€1.8M,€12K,1693
4934,164626,T. Kristensen,CDM CM,70,70,386,1,54,60,68,63,63,78,€425K,€3K,1843
4935,184338,G. Bellusci,CB,70,70,360,1,56,49,53,60,69,73,€1.4M,€3K,1694
4936,190738,H. Nielsen,ST CAM,70,73,376,1,67,70,61,69,41,68,€2.3M,€15K,1772
4937,237075,C. Ramirez,ST,70,71,349,1,58,70,50,68,30,73,€2.1M,€5K,1651
4938,179731,D. Cabrera,CM CDM,70,70,399,1,67,60,71,67,62,72,€1.8M,€12K,1884
4939,204820,G. Mackay-Steven,RM LM,70,70,376,1,86,62,62,74,34,58,€1.9M,€5K,1735
4940,227604,F. Platte,ST,70,77,346,1,66,67,50,64,25,74,€2.5M,€11K,1614
4942,156437,P. Pentke,GK,70,70,380,1,72,65,66,72,37,68,€900K,€5K,1193
4943,135190,M. Liendl,CM CAM RW,70,70,381,1,58,70,72,69,51,61,€1.3M,€8K,1887
4944,203798,F. Seymour,CM CDM,70,70,402,1,68,58,68,67,68,73,€1.6M,€7K,1903
4945,209430,R. Ripart,LM ST RB,70,72,391,1,75,72,64,70,44,66,€2.2M,€10K,1829
4946,229654,Gerard Valentín,RB RM,70,75,397,1,92,36,63,77,63,66,€2M,€5K,1755
4947,199191,D. Appiah,RB RM,70,71,382,1,80,40,58,62,68,74,€1.7M,€10K,1785
4948,155671,L. Trałka,CDM,70,70,378,1,52,57,62,58,69,80,€550K,€6K,1822
4949,183831,A. Dona Ndoh,ST,70,70,353,1,70,68,54,63,27,71,€1.4M,€5K,1630
4950,207640,M. Yattara,ST,70,74,361,1,75,69,57,68,25,67,€2.4M,€5K,1666
4951,231448,R. Nelson,RW,70,85,365,1,90,63,57,76,34,45,€3.7M,€25K,1676
4952,212249,S. Kerk,LM RM,70,76,367,1,66,68,71,72,34,56,€2.4M,€12K,1760
4953,213017,B. Davies,CB,70,79,367,1,71,39,55,60,70,72,€2.4M,€7K,1679
4954,230169,Victor Fachinhas,GK,70,70,375,1,69,73,58,74,38,63,€725K,€9K,1082
4955,175897,S. Ujkani,GK,70,70,396,1,71,70,64,69,50,72,€1.2M,€7K,1110
4956,193561,K. Leerdam,RB LB,70,70,404,1,74,57,65,68,67,73,€1.4M,€5K,1905
4957,194329,Javi Ros,CM CDM RM CAM,70,70,400,1,69,65,69,66,62,69,€1.8M,€7K,1921
4958,206106,C. Şahin,RM LM,70,75,378,1,91,62,60,78,29,58,€2.4M,€9K,1750
4959,212506,M. Matos,ST,70,70,331,1,52,70,55,60,30,64,€825K,€6K,1676
4960,180250,William,CM LM,70,70,419,1,74,69,67,70,64,75,€1.5M,€13K,1970
4961,209691,J. Adéoti,CDM CB CM,70,70,375,1,56,54,64,59,69,73,€1.4M,€5K,1729
4962,156443,C. Janker,CB,70,70,314,1,50,34,45,49,71,65,€725K,€12K,1522
4963,232219,Bismark,LM LW RM ST,70,72,389,1,90,67,62,71,33,66,€2.2M,€10K,1800
4964,241947,F. Amuzu,LM CF,70,84,368,1,87,62,63,75,26,55,€3.7M,€5K,1723
4965,190747,Ortuño,ST,70,70,350,1,64,71,54,68,31,62,€1.9M,€6K,1655
4966,220700,M. Azira,CDM CM,70,70,388,1,65,53,63,66,66,75,€1.3M,€5K,1807
4967,224796,J. Rodríguez,CB RB,70,77,331,1,62,33,45,50,69,72,€2.1M,€7K,1526
4968,176924,F. González,ST,70,70,380,1,73,67,63,71,34,72,€1.6M,€10K,1751
4969,204061,M. Falzerano,CM RW,70,71,412,1,88,63,66,76,58,61,€2M,€4K,1918
4970,212509,C. Ascues,CB CDM,70,75,383,1,66,57,56,63,67,74,€2M,€5K,1724
4971,216605,Akapo,RB LB RWB LWB,70,75,394,1,81,51,62,60,66,74,€2M,€11K,1827
4972,222493,M. Friedrich,CB,70,78,338,1,61,36,55,47,70,69,€2.3M,€13K,1572
4973,172317,David Fernández,CB,70,70,347,1,54,44,58,51,73,67,€725K,€6K,1663
4974,108061,R. Ziegler,CB LB,70,70,404,2,62,63,72,66,70,71,€1M,€5K,1904
4975,239389,A. Ábalos,CAM RM LM,70,70,360,1,69,63,70,70,41,47,€1.4M,€2K,1712
4976,194077,V. Sarı,CB RB,70,70,389,1,67,54,59,67,68,74,€1.4M,€8K,1814
4977,204062,D. Keet,GK,70,71,391,1,72,69,68,71,44,67,€0,€0,1190
4978,224542,N. Leyes,CDM CM,70,70,380,1,63,46,61,59,71,80,€1.4M,€7K,1770
4979,229150,P. Hatzidiakos,CB,70,78,370,1,65,46,60,57,69,73,€2.3M,€6K,1698
4980,230686,J. Makengo,CM,70,80,408,1,70,64,71,71,67,65,€2.8M,€12K,1906
4981,190494,D. Opare,RB CDM RWB,70,70,413,1,83,64,59,71,65,71,€1.5M,€7K,1900
4982,193310,D. Schmidt,CB,70,70,352,1,70,34,51,51,69,77,€1.2M,€7K,1634
4983,198175,L. Castaignos,ST,70,73,368,2,70,67,61,68,33,69,€2.3M,€8K,1745
4984,216351,D. Antolić,CM CDM,70,70,385,1,59,67,72,69,55,63,€1.8M,€7K,1874
4985,139296,D. Nugent,ST,70,70,366,1,68,70,59,70,35,64,€1.1M,€25K,1767
4986,208160,D. Jevtić,CAM CF RM LM,70,72,381,1,73,64,68,69,43,64,€2.2M,€6K,1806
4987,232736,Y. Kobayashi,CM CDM,70,72,383,1,66,61,70,74,51,61,€2.1M,€6K,1813
4988,235552,E. Seka,CB LB,70,70,334,1,57,31,48,49,69,80,€1.2M,€4K,1535
4989,185120,M. Volta,CB,70,70,324,1,57,31,43,49,69,75,€1.2M,€3K,1539
4990,189472,Aridane,CB,70,71,340,1,58,36,49,44,67,86,€1.6M,€6K,1628
4991,198177,B. Schenkeveld,CB,70,72,383,1,76,39,61,64,68,75,€1.8M,€7K,1752
4992,234017,Allan Ardaújo,CAM,70,70,361,1,64,60,70,69,37,61,€1.7M,€10K,1756
4993,235297,M. Bero,CAM RW,70,78,404,1,76,68,67,70,52,71,€2.6M,€7K,1876
4994,190497,D. Hoesen,ST,70,71,374,1,71,70,58,69,40,66,€2.1M,€5K,1784
4995,212771,Rodolfo,CAM LW,70,72,377,1,80,67,64,75,38,53,€2.2M,€8K,1757
4996,218659,M. Targett,LB LWB,70,79,377,1,73,37,63,69,69,66,€2.3M,€19K,1757
4997,239907,R. Dwamena,ST RW,70,79,370,1,80,70,59,68,21,72,€2.8M,€12K,1673
4998,177955,D. Guerrero,CDM CM CB RM,70,70,371,1,50,47,66,69,65,74,€1.3M,€27K,1750
4999,190499,K. Laribi,CM CF,70,70,396,1,78,70,70,74,47,57,€1.8M,€3K,1906
5000,209444,Bruno Nascimento,CB,70,72,342,1,62,37,46,55,68,74,€1.7M,€7K,1564
5001,212516,J. Souttar,CB,70,82,375,1,76,34,58,66,69,72,€2.8M,€4K,1693
5003,215076,L. Faravelli,CM CDM,70,75,417,1,75,66,66,71,69,70,€2.3M,€8K,1946
5004,236836,O. Okwonkwo,LW CAM,70,85,393,1,89,58,69,76,42,59,€3.9M,€14K,1793
5005,240164,D. Zuma,RW CAM LW,70,77,364,1,78,56,66,76,41,47,€2.5M,€1K,1651
5006,209957,J. Busk,GK,70,75,386,1,73,62,67,75,43,66,€1.7M,€10K,1096
5007,219942,D. Delgado,RM RB,70,71,409,1,89,56,62,65,68,69,€2.1M,€2K,1835
5008,240166,N. Mihajlović,LW,70,76,370,1,78,66,64,75,32,55,€2.4M,€6K,1691
5009,244006,Lucas Áfrico,CB,70,74,347,1,57,41,54,51,67,77,€2M,€5K,1616
5010,194086,D. Lévêque,LB,70,70,357,1,65,34,62,63,69,64,€1.4M,€1K,1668
5011,217639,Y. Kashiwagi,CM CAM,70,70,375,1,67,63,73,66,47,59,€1.6M,€7K,1796
5012,233767,S. Alakouch,RB,70,80,357,1,72,29,64,65,68,59,€2.4M,€4K,1644
5013,244263,A. Rrahmani,CB RB,70,74,306,1,64,27,32,36,71,76,€2M,€1K,1379
5014,201512,P. Sagna,RB,70,70,386,1,77,44,64,64,67,70,€1.5M,€4K,1787
5015,205352,J. Archer,GK,70,73,395,1,72,70,70,71,42,70,€1.6M,€6K,1109
5016,176680,M. Pedersen,ST,70,70,374,1,70,71,53,63,37,80,€1.8M,€4K,1792
5017,244264,A. Gojak,CM CAM,70,79,396,1,74,65,64,66,54,73,€2.7M,€1K,1871
5018,183336,P. Helland,RW,70,70,394,1,74,70,69,71,46,64,€1.8M,€5K,1867
5019,221737,Y. Moreno,LM CAM,70,79,368,1,80,61,64,72,28,63,€2.7M,€14K,1669
5020,159017,K. Hämäläinen,LM CAM,70,70,391,1,75,69,66,68,48,65,€1.6M,€6K,1834
5021,163369,S. Pocognoli,LB,70,70,406,1,69,59,67,68,69,74,€1.3M,€8K,1952
5022,163625,G. Leadbitter,CDM CM,70,70,395,1,54,67,70,64,67,73,€1M,€26K,1924
5023,211499,H. Quiñones,LB LW,70,71,396,1,72,60,61,71,65,67,€1.7M,€2K,1839
5024,230443,Ansel Barnisco,CDM CM RM,70,70,386,1,63,54,65,62,70,72,€1.3M,€11K,1795
5025,192555,I. El Adoua,CDM CB,70,70,366,1,58,46,59,55,72,76,€1.2M,€7K,1698
5026,214572,J. Angulo,RB,70,70,407,1,75,57,66,67,68,74,€1.3M,€2K,1875
5027,228908,J. Berthomier,LM CM CAM,70,70,398,1,70,68,72,68,51,69,€1.8M,€6K,1953
5028,231212,E. Rolón,CDM CM LM,70,76,382,1,67,53,65,64,66,67,€2.1M,€5K,1828
5029,209453,A. Frączczak,LM RM ST,70,70,414,1,76,65,66,67,64,76,€1.7M,€4K,1978
5030,204078,R. Wolski,CAM CM CF RM,70,73,370,1,74,63,70,71,34,58,€2.2M,€5K,1772
5031,215086,B. Cortés,GK,70,80,393,1,70,70,64,71,48,70,€2.2M,€3K,1206
5032,173614,J. Pearce,CB,70,70,305,1,44,23,43,46,69,80,€1.3M,€7K,1455
5033,244270,N. Moro,CDM,70,81,393,1,70,59,71,72,61,60,€2.7M,€1K,1798
5034,240943,B. Aouacheria,RW,70,75,382,1,72,67,62,73,38,70,€2.4M,€4K,1731
5035,198704,J. McEachran,CM CDM,70,73,366,1,61,46,72,73,62,52,€2.2M,€22K,1776
5036,203568,P. Wszołek,RM LM RWB RW,70,70,399,1,76,59,66,69,56,73,€1.9M,€6K,1835
5037,211504,L. Baker,CM CAM,70,77,398,1,68,70,72,70,53,65,€2.5M,€20K,1909
5038,215344,G. Alcoba,CB,70,70,344,1,64,37,49,50,69,75,€725K,€11K,1609
5039,235312,Alfonso Herrero,GK,70,76,395,1,69,70,66,73,50,67,€1.8M,€4K,1196
5040,231985,K. Rosenberry,RB,70,75,391,1,72,51,63,68,68,69,€2M,€4K,1855
5041,192561,L. Thy,ST,70,73,394,1,76,66,61,68,46,77,€2.2M,€9K,1848
5042,212018,Koo Ja Ryong,CB,70,72,341,1,74,29,45,48,70,75,€1.8M,€5K,1567
5043,229682,D. Fry,CB,70,83,332,1,65,29,46,52,70,70,€3.1M,€18K,1508
5044,172850,R. Leeuwin,CB,70,70,357,1,63,43,58,51,68,74,€1.3M,€7K,1681
5045,214835,R. Fernández,ST,70,70,363,1,68,71,63,68,25,68,€1.9M,€13K,1694
5046,216371,A. Timofeev,CDM CM,70,79,384,1,70,54,58,61,69,72,€2.4M,€1K,1782
5047,229683,Rodrigo Pinho,ST,70,70,350,1,63,71,57,71,25,63,€1.9M,€7K,1679
5048,246067,H. Vaca,LM LW ST,70,78,371,1,78,66,67,71,34,55,€0,€0,1763
5049,230708,J. Worrall,CB,70,83,313,1,61,25,45,37,70,75,€3.1M,€17K,1440
5050,232756,F. Tomori,CB RB,70,81,372,1,82,35,53,63,70,69,€2.7M,€15K,1638
5051,208437,M. Eriksson,RM,70,70,397,1,60,70,69,68,51,79,€1.8M,€5K,1926
5052,244021,Y. Kalfa,CAM RM,70,72,377,1,69,66,69,73,37,63,€2.2M,€8K,1755
5053,191541,A. Uchida,RB RWB,70,70,382,2,66,47,69,72,71,57,€1.3M,€7K,1840
5054,214326,C. Vilches,CB,70,70,341,1,49,40,50,57,70,75,€550K,€7K,1564
5055,222262,C. Dessers,ST,70,75,360,1,72,70,54,65,28,71,€2.4M,€10K,1657
5056,223030,A. Kara,CM CDM,70,73,406,1,60,68,68,65,64,81,€2.2M,€10K,1927
5057,226102,C. Dunkley,CB,70,73,331,1,58,35,43,51,69,75,€1.8M,€26K,1535
5058,239414,F. Deli,CM,70,77,365,1,56,62,66,68,49,64,€2.5M,€2K,1696
5059,239670,Jefferson Santos,CDM,70,71,368,1,50,51,60,60,70,77,€1.8M,€5K,1711
5060,192310,Lionn,RB,70,70,396,1,74,56,60,67,69,70,€1.3M,€6K,1849
5061,212791,Kim Seung Dae,CM ST,70,70,403,1,80,66,66,72,53,66,€1.8M,€5K,1863
5062,171831,M. Mancienne,CB,70,70,368,1,74,35,55,61,69,74,€1.3M,€5K,1675
5064,178487,C. Gardner,CM CDM,70,70,400,2,51,70,70,65,67,77,€1.5M,€16K,2010
5065,181559,F. Bellugou,CB CDM,70,70,349,1,37,44,64,64,70,70,€1.2M,€4K,1726
5066,192567,M. Zimmermann,RB CDM,70,73,390,1,70,52,60,67,69,72,€1.8M,€15K,1803
5067,208440,M. Danielson,CB,70,71,322,1,61,27,48,44,71,71,€1.6M,€4K,1448
5068,197689,A. Seculin,GK,70,71,369,1,73,67,57,79,30,63,€1.4M,€7K,1018
5069,222521,O. Hüsing,CB,70,73,314,1,44,32,44,45,69,80,€1.9M,€3K,1470
5070,236345,A. Totovytskyi,CAM RM,70,73,385,1,68,68,68,69,47,65,€2.2M,€1K,1813
5071,204346,Fede Vico,CAM LM RM ST,70,76,378,1,77,60,69,74,46,52,€2.4M,€13K,1802
5072,206650,R. Robayo,CDM CM,70,70,385,1,56,60,68,67,65,69,€550K,€2K,1821
5073,224314,M. Gori,CM CDM,70,72,381,1,60,55,64,70,66,66,€2.1M,€9K,1781
5074,186682,Montoro,CDM CM,70,70,374,1,42,63,67,66,64,72,€1.3M,€5K,1842
5075,219451,N. Paz,CB LB,70,75,343,1,50,41,51,54,71,76,€2M,€15K,1552
5076,162875,U. Uçar,RB LB,70,70,375,1,63,42,62,70,68,70,€1.2M,€12K,1785
5077,208700,D. Blum,ST LM RW RM,70,70,379,1,83,69,60,74,29,64,€1.9M,€19K,1730
5078,210236,M. Hefele,CB,70,72,327,1,37,44,54,48,68,76,€1.7M,€24K,1558
5079,172092,C. Bieler,ST,70,70,362,1,68,71,54,67,32,70,€925K,€8K,1748
5080,190780,S. Johnson,GK,70,72,387,1,72,64,64,75,43,69,€1.4M,€4K,1158
5081,206141,K. Coulibaly,ST,70,70,343,1,55,69,60,61,27,71,€1.9M,€15K,1581
5082,219709,Saúl,LB LWB,70,76,371,1,69,45,65,63,68,61,€2M,€5K,1745
5083,168253,I. Dia,RM ST,70,70,371,1,77,70,65,74,27,58,€1.6M,€9K,1766
5084,51261,B. Myhill,GK,70,70,392,1,72,70,69,68,44,69,€425K,€9K,1181
5085,185405,D. Kuciak,GK,70,70,379,1,73,64,61,74,36,71,€900K,€4K,1066
5086,206654,Pablo Marí,CB,70,76,334,1,52,40,49,49,70,74,€2.1M,€39K,1509
5087,229694,Moon Seon Min,LW LM ST,70,70,382,1,86,63,63,72,37,61,€1.9M,€4K,1760
5088,175934,K. Steppe,GK,70,71,387,1,72,67,64,71,44,69,€1.4M,€6K,1214
5089,205631,C. Insaurralde,LW ST,70,70,385,1,80,71,58,72,39,65,€1.9M,€32K,1792
5090,218687,J. Domínguez,CDM LB,70,70,390,1,69,49,69,68,66,69,€1.2M,€3K,1911
5091,223551,L. Gregory,ST,70,70,362,1,72,68,54,65,28,75,€1.8M,€10K,1713
5092,227647,M. Mittelstädt,LB LM LW,70,81,400,1,78,56,66,74,67,59,€2.7M,€10K,1835
5093,227903,M. Romero,ST,70,85,354,1,76,71,49,66,25,67,€3.8M,€5K,1648
5094,180287,D. Damjanović,ST RW,70,70,361,2,58,70,65,63,34,71,€625K,€5K,1750
5095,230464,Alam Basteirinho,CAM,70,70,342,1,53,61,71,71,36,50,€1.9M,€10K,1708
5096,232000,Lee Seung Woo,LW RW,70,79,352,1,78,66,58,74,27,49,€2.8M,€3K,1626
5097,234816,N. Gorosito,CB,70,70,375,1,68,51,60,54,67,75,€1.4M,€5K,1746
5098,243008,M. Trávník,CM CAM CDM,70,76,378,1,60,57,70,69,59,63,€0,€0,1828
5099,192320,G. Gardner,CM CDM,70,70,392,1,54,67,69,65,65,72,€1.9M,€11K,1936
5100,202305,Lee Seung Gi,CM LM,70,70,399,1,72,68,70,70,53,66,€1.6M,€7K,1883
5101,204353,C. Forsyth,LB,70,70,396,1,64,63,63,65,70,71,€1.3M,€22K,1843
5102,211009,D. Lenihan,CB,70,75,362,1,62,46,54,57,70,73,€2M,€18K,1691
5103,161857,F. Klein,RB RM,70,70,408,2,76,59,68,69,67,69,€1.2M,€9K,1915
5104,183361,A. Weber,CB,70,70,296,1,30,28,57,39,70,72,€1.2M,€4K,1469
5105,200770,F. Haugen,CM,70,73,412,1,77,68,71,69,60,67,€2.2M,€4K,1944
5106,202050,T. Bruns,CM,70,73,404,1,72,65,70,69,61,67,€2.2M,€8K,1924
5107,193602,M. Coronel,CB,70,71,324,1,50,37,51,49,70,67,€1.6M,€8K,1575
5108,209987,M. Schuhen,GK,70,74,394,1,69,67,68,70,52,68,€1.6M,€3K,1239
5109,199748,J. Knudsen,LB CB LWB,70,73,390,1,76,45,63,66,68,72,€1.8M,€6K,1852
5110,207684,G. Gianniotas,LM,70,73,387,1,85,66,66,72,35,63,€2.2M,€1K,1829
5111,229444,F. De Paul,GK,70,73,387,1,72,68,62,73,41,71,€1.5M,€5K,1138
5112,172100,G. Peñalba,CM CDM CAM,70,70,395,1,51,66,70,65,67,76,€1M,€7K,1866
5113,243780,Kangin Lee,CAM LM RM,70,88,352,1,68,66,68,77,27,46,€3.5M,€8K,1717
5114,191044,P. Jagne,LB LM,70,70,420,1,79,60,63,71,64,83,€1.4M,€9K,1950
5115,214085,N. Carreño,LB,70,75,362,1,74,35,56,56,71,70,€2M,€1K,1684
5116,224325,J. Sánchez,CDM CAM,70,70,412,1,71,65,69,69,63,75,€1.3M,€2K,1944
5117,191814,Lee Jae Sung,CB,70,70,337,1,51,44,49,47,66,80,€1.4M,€7K,1632
5118,202311,Kim Eun Sun,CDM CM,70,70,400,1,71,59,64,64,68,74,€1.3M,€5K,1896
5119,214343,D. Moreno,CDM CM,70,73,374,1,70,38,59,62,67,78,€1.8M,€2K,1700
5120,237895,V. van Crooij,LM RM,70,76,382,1,81,66,64,73,36,62,€2.4M,€6K,1743
5121,192071,M. D'Alessandro,RM RW LM,70,70,374,1,89,62,61,73,37,52,€1.9M,€14K,1707
5122,203848,R. Windbichler,CB CDM,70,72,350,1,67,34,54,52,67,76,€1.7M,€5K,1614
5123,211272,C. Corvalán,LB,70,70,379,1,73,46,56,61,67,76,€1.3M,€8K,1763
5125,153160,R. Raldes,CB,70,70,326,1,46,47,43,50,72,68,€0,€0,1574
5126,155976,C. Adam,CM CDM,70,70,391,2,40,74,76,67,60,74,€1.3M,€23K,1950
5127,230472,Renaldo Justinho,CAM LM,70,70,365,1,73,60,68,71,42,51,€900K,€12K,1735
5128,234824,Y. Wissa,LM ST RM,70,82,374,1,86,70,60,70,23,65,€3.2M,€4K,1711
5129,187208,A. Saldívar,GK,70,70,396,1,70,69,70,70,48,69,€1.2M,€9K,1171
5130,192072,A. Stoian,LM LW,70,70,365,1,72,65,66,77,35,50,€1.9M,€3K,1796
5131,192329,N. Obiora,CDM,70,71,386,1,71,46,57,62,67,83,€1.7M,€5K,1796
5132,193097,S. Salger,CB CDM LB,70,70,373,1,72,39,60,61,69,72,€1.4M,€9K,1739
5133,219466,B. Meling,LB CDM,70,75,379,1,78,47,63,66,65,60,€2M,€4K,1799
5134,230474,Macarinho Louro,CAM CM,70,70,370,1,82,60,67,76,32,53,€1.7M,€8K,1714
5135,171082,S. De Ridder,LM RM,70,70,382,1,69,68,66,74,36,69,€1.6M,€9K,1848
5136,177482,M. Coutadeur,CDM CM,70,70,405,2,62,66,69,72,63,73,€1M,€4K,1965
5137,194122,W. Grigg,ST,70,71,364,2,76,71,48,65,32,72,€2.1M,€30K,1697
5138,182091,K. Barbarouses,RW ST,70,70,383,1,85,65,61,72,32,68,€1.8M,€7K,1756
5139,184139,Ricardo Ferreira,GK,70,71,386,1,73,71,63,71,42,66,€1.4M,€5K,1121
5140,189003,G. Belaud,RB,70,70,383,1,69,47,64,64,67,72,€1.2M,€4K,1841
5141,213580,L. Mugni,CM CAM LM,70,73,381,1,62,63,71,75,45,65,€2.2M,€11K,1818
5142,153164,A. Faurlín,CDM CM,70,70,371,1,40,59,70,63,66,73,€1.2M,€5K,1828
5143,233292,M. Barbieri,CB,70,77,334,1,69,34,40,48,68,75,€2.1M,€9K,1548
5144,142670,R. Braña,CDM CM,70,70,365,1,40,58,69,69,70,59,€120K,€6K,1804
5145,214862,L. Benegas,ST LW,70,70,364,1,74,72,48,61,34,75,€1.8M,€8K,1672
